Country,Sex,Age Group,Year,Ethnic Group,Value ('000 Person),
Malaysia,Male, 75 - 79,1999,Chinese,19.2,
Malaysia,Male, 75 - 79,1999,Indians,4.1,
Malaysia,Male, 75 - 79,1999,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,1999,Non-Malaysian Citizens,2.1,
Malaysia,Male, 75 - 79,2000,Total Ethnic Group,66.1,
Malaysia,Male, 75 - 79,2000,Bumiputera,6.9,
Malaysia,Male, 75 - 79,2000,Malay,31.8,
Malaysia,Male, 75 - 79,2000,Chinese,20.2,
Malaysia,Male, 75 - 79,2000,Indians,4.1,
Malaysia,Male, 75 - 79,2000,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,2000,Non-Malaysian Citizens,2.3,
Malaysia,Male, 75 - 79,2001,Total Ethnic Group,70.8,
Malaysia,Male, 75 - 79,2001,Bumiputera,7.3,
Malaysia,Male, 75 - 79,2001,Malay,34.0,
Malaysia,Male, 75 - 79,2001,Chinese,21.9,
Malaysia,Male, 75 - 79,2001,Indians,4.4,
Malaysia,Male, 75 - 79,2001,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2001,Non-Malaysian Citizens,2.5,
Malaysia,Male, 75 - 79,2002,Total Ethnic Group,77.1,
Malaysia,Male, 75 - 79,2002,Bumiputera,7.8,
Malaysia,Male, 75 - 79,2002,Malay,37.0,
Malaysia,Male, 75 - 79,2002,Chinese,24.1,
Malaysia,Male, 75 - 79,2002,Indians,4.7,
Malaysia,Male, 75 - 79,2002,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2002,Non-Malaysian Citizens,2.6,
Malaysia,Male, 75 - 79,2003,Total Ethnic Group,83.8,
Malaysia,Male, 75 - 79,2003,Bumiputera,8.4,
Malaysia,Male, 75 - 79,2003,Malay,40.1,
Malaysia,Male, 75 - 79,2003,Chinese,26.7,
Malaysia,Male, 75 - 79,2003,Indians,5.1,
Malaysia,Male, 75 - 79,2003,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2003,Non-Malaysian Citizens,2.8,
Malaysia,Male, 75 - 79,2004,Total Ethnic Group,89.6,
Malaysia,Male, 75 - 79,2004,Bumiputera,8.8,
Malaysia,Male, 75 - 79,2004,Malay,42.5,
Malaysia,Male, 75 - 79,2004,Chinese,29.1,
Malaysia,Male, 75 - 79,2004,Indians,5.3,
Malaysia,Male, 75 - 79,2004,Other Malaysian,0.9,
Malaysia,Male, 75 - 79,2004,Non-Malaysian Citizens,3.0,
Malaysia,Male, 75 - 79,2005,Total Ethnic Group,94.1,
Malaysia,Male, 75 - 79,2005,Bumiputera,9.2,
Malaysia,Male, 75 - 79,2005,Malay,44.0,
Malaysia,Male, 75 - 79,2005,Chinese,31.3,
Malaysia,Male, 75 - 79,2005,Indians,5.6,
Malaysia,Male, 75 - 79,2005,Other Malaysian,0.9,
Malaysia,Male, 75 - 79,2005,Non-Malaysian Citizens,3.1,
Malaysia,Male, 75 - 79,2006,Total Ethnic Group,97.5,
Malaysia,Male, 75 - 79,2006,Bumiputera,9.7,
Malaysia,Male, 75 - 79,2006,Malay,44.8,
Malaysia,Male, 75 - 79,2006,Chinese,33.2,
Malaysia,Male, 75 - 79,2006,Indians,5.8,
Malaysia,Male, 75 - 79,2006,Other Malaysian,0.9,
Malaysia,Male, 75 - 79,2006,Non-Malaysian Citizens,3.1,
Malaysia,Male, 75 - 79,2007,Total Ethnic Group,99.2,
Malaysia,Male, 75 - 79,2007,Bumiputera,10.1,
Malaysia,Male, 75 - 79,2007,Malay,44.4,
Malaysia,Male, 75 - 79,2007,Chinese,34.6,
Malaysia,Male, 75 - 79,2007,Indians,6.0,
Malaysia,Male, 75 - 79,2007,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2007,Non-Malaysian Citizens,3.2,
Malaysia,Male, 75 - 79,2008,Total Ethnic Group,100.4,
Malaysia,Male, 75 - 79,2008,Bumiputera,10.6,
Malaysia,Male, 75 - 79,2008,Malay,43.8,
Malaysia,Male, 75 - 79,2008,Chinese,35.8,
Malaysia,Male, 75 - 79,2008,Indians,6.1,
Malaysia,Male, 75 - 79,2008,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2008,Non-Malaysian Citizens,3.2,
Malaysia,Male, 75 - 79,2009,Total Ethnic Group,103.4,
Malaysia,Male, 75 - 79,2009,Bumiputera,11.3,
Malaysia,Male, 75 - 79,2009,Malay,44.2,
Malaysia,Male, 75 - 79,2009,Chinese,37.4,
Malaysia,Male, 75 - 79,2009,Indians,6.5,
Malaysia,Male, 75 - 79,2009,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,2009,Non-Malaysian Citizens,3.3,
Malaysia,Male, 75 - 79,2010,Total Ethnic Group,110.0,
Malaysia,Male, 75 - 79,2010,Other Bumiputera,11.9,
Malaysia,Male, 75 - 79,2010,Malay,46.7,
Malaysia,Male, 75 - 79,2010,Chinese,40.3,
Malaysia,Male, 75 - 79,2010,Indians,6.9,
Malaysia,Male, 75 - 79,2010,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,2010,Non-Malaysian Citizens,3.4,
Malaysia,Male, 75 - 79,2011,Total Ethnic Group,117.3,
Malaysia,Male, 75 - 79,2011,Other Bumiputera,12.3,
Malaysia,Male, 75 - 79,2011,Malay,49.6,
Malaysia,Male, 75 - 79,2011,Chinese,43.9,
Malaysia,Male, 75 - 79,2011,Indians,7.3,
Malaysia,Male, 75 - 79,2011,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,2011,Non-Malaysian Citizens,3.6,
Malaysia,Male, 75 - 79,2012,Total Ethnic Group,127.0,
Malaysia,Male, 75 - 79,2012,Other Bumiputera,12.8,
Malaysia,Male, 75 - 79,2012,Malay,53.5,
Malaysia,Male, 75 - 79,2012,Chinese,48.6,
Malaysia,Male, 75 - 79,2012,Indians,7.7,
Malaysia,Male, 75 - 79,2012,Other Malaysian,0.6,
Malaysia,Male, 75 - 79,2012,Non-Malaysian Citizens,3.7,
Malaysia,Male, 75 - 79,2013,Total Ethnic Group,137.7,
Malaysia,Male, 75 - 79,2013,Bumiputera,71.0,
Malaysia,Male, 75 - 79,2013,Chinese,53.8,
Malaysia,Male, 75 - 79,2013,Indians,8.2,
Malaysia,Male, 75 - 79,2013,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,2013,Non-Malaysian Citizens,4.1,
Malaysia,Male, 75 - 79,2014,Total Ethnic Group,145.9,
Malaysia,Male, 75 - 79,2014,Bumiputera,74.5,
Malaysia,Male, 75 - 79,2014,Chinese,58.1,
Malaysia,Male, 75 - 79,2014,Indians,8.5,
Malaysia,Male, 75 - 79,2014,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,2014,Non-Malaysian Citizens,4.1,
Malaysia,Male, 75 - 79,2015,Total Ethnic Group,151.2,
Malaysia,Male, 75 - 79,2015,Bumiputera,76.9,
Malaysia,Male, 75 - 79,2015,Chinese,60.8,
Malaysia,Male, 75 - 79,2015,Indians,8.7,
Malaysia,Male, 75 - 79,2015,Other Malaysian,0.6,
Malaysia,Male, 75 - 79,2015,Non-Malaysian Citizens,4.1,
Malaysia,Male, 75 - 79,2016,Total Ethnic Group,156.3,
Malaysia,Male, 75 - 79,2016,Bumiputera,79.6,
Malaysia,Male, 75 - 79,2016,Chinese,63.0,
Malaysia,Male, 75 - 79,2016,Indians,8.9,
Malaysia,Male, 75 - 79,2016,Other Malaysian,0.7,
Malaysia,Male, 75 - 79,2016,Non-Malaysian Citizens,4.1,
Malaysia,Male, 75 - 79,2017,Total Ethnic Group,158.1,
Malaysia,Male, 75 - 79,2017,Bumiputera,81.2,
Malaysia,Male, 75 - 79,2017,Chinese,63.3,
Malaysia,Male, 75 - 79,2017,Indians,8.8,
Malaysia,Male, 75 - 79,2017,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2017,Non-Malaysian Citizens,4.0,
Malaysia,Male, 75 - 79,2018,Total Ethnic Group,159.1,
Malaysia,Male, 75 - 79,2018,Bumiputera,82.2,
Malaysia,Male, 75 - 79,2018,Chinese,63.4,
Malaysia,Male, 75 - 79,2018,Indians,8.8,
Malaysia,Male, 75 - 79,2018,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2018,Non-Malaysian Citizens,4.0,
Malaysia,Male, 75 - 79,2019,Total Ethnic Group,163.0,
Malaysia,Male, 75 - 79,2019,Bumiputera,84.0,
Malaysia,Male, 75 - 79,2019,Chinese,65.2,
Malaysia,Male, 75 - 79,2019,Indians,9.2,
Malaysia,Male, 75 - 79,2019,Other Malaysian,0.9,
Malaysia,Male, 75 - 79,2019,Non-Malaysian Citizens,3.7,
Malaysia,Male, 75 - 79,2020,Total Ethnic Group,156.5,
Malaysia,Male, 75 - 79,2020,Bumiputera,89.9,
Malaysia,Male, 75 - 79,2020,Chinese,48.7,
Malaysia,Male, 75 - 79,2020,Indians,8.6,
Malaysia,Male, 75 - 79,2020,Other Malaysian,0.8,
Malaysia,Male, 75 - 79,2020,Non-Malaysian Citizens,8.5,
Malaysia,Male, 80 - 84,1991,Total Ethnic Group,31.5,
Malaysia,Male, 80 - 84,1991,Bumiputera,2.1,
Malaysia,Male, 80 - 84,1991,Malay,13.6,
Malaysia,Male, 80 - 84,1991,Chinese,12.8,
Malaysia,Male, 80 - 84,1991,Indians,2.1,
Malaysia,Male, 80 - 84,1991,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1991,Non-Malaysian Citizens,0.6,
Malaysia,Male, 80 - 84,1992,Total Ethnic Group,32.0,
Malaysia,Male, 80 - 84,1992,Bumiputera,2.1,
Malaysia,Male, 80 - 84,1992,Malay,13.4,
Malaysia,Male, 80 - 84,1992,Chinese,12.5,
Malaysia,Male, 80 - 84,1992,Indians,2.1,
Malaysia,Male, 80 - 84,1992,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1992,Non-Malaysian Citizens,1.4,
Malaysia,Male, 80 - 84,1993,Total Ethnic Group,32.4,
Malaysia,Male, 80 - 84,1993,Bumiputera,2.3,
Malaysia,Male, 80 - 84,1993,Malay,13.4,
Malaysia,Male, 80 - 84,1993,Chinese,12.6,
Malaysia,Male, 80 - 84,1993,Indians,2.1,
Malaysia,Male, 80 - 84,1993,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1993,Non-Malaysian Citizens,1.5,
Malaysia,Male, 80 - 84,1994,Total Ethnic Group,32.1,
Malaysia,Male, 80 - 84,1994,Bumiputera,2.4,
Malaysia,Male, 80 - 84,1994,Malay,13.5,
Malaysia,Male, 80 - 84,1994,Chinese,12.2,
Malaysia,Male, 80 - 84,1994,Indians,2.0,
Malaysia,Male, 80 - 84,1994,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1994,Non-Malaysian Citizens,1.6,
Malaysia,Male, 80 - 84,1995,Total Ethnic Group,32.1,
Malaysia,Male, 80 - 84,1995,Bumiputera,2.5,
Malaysia,Male, 80 - 84,1995,Malay,13.6,
Malaysia,Male, 80 - 84,1995,Chinese,12.0,
Malaysia,Male, 80 - 84,1995,Indians,2.0,
Malaysia,Male, 80 - 84,1995,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1995,Non-Malaysian Citizens,1.6,
Malaysia,Male, 80 - 84,1996,Total Ethnic Group,32.6,
Malaysia,Male, 80 - 84,1996,Bumiputera,2.6,
Malaysia,Male, 80 - 84,1996,Malay,14.2,
Malaysia,Male, 80 - 84,1996,Chinese,11.8,
Malaysia,Male, 80 - 84,1996,Indians,2.1,
Malaysia,Male, 80 - 84,1996,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1996,Non-Malaysian Citizens,1.5,
Malaysia,Male, 80 - 84,1997,Total Ethnic Group,33.6,
Malaysia,Male, 80 - 84,1997,Bumiputera,2.8,
Malaysia,Male, 80 - 84,1997,Malay,15.2,
Malaysia,Male, 80 - 84,1997,Chinese,11.6,
Malaysia,Male, 80 - 84,1997,Indians,2.1,
Malaysia,Male, 80 - 84,1997,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1997,Non-Malaysian Citizens,1.5,
Malaysia,Male, 80 - 84,1998,Total Ethnic Group,35.0,
Malaysia,Male, 80 - 84,1998,Bumiputera,3.0,
Malaysia,Male, 80 - 84,1998,Malay,16.6,
Malaysia,Male, 80 - 84,1998,Chinese,11.4,
Malaysia,Male, 80 - 84,1998,Indians,2.1,
Malaysia,Male, 80 - 84,1998,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,1998,Non-Malaysian Citizens,1.5,
Malaysia,Male, 80 - 84,1999,Total Ethnic Group,36.3,
Malaysia,Male, 80 - 84,1999,Bumiputera,3.1,
Malaysia,Male, 80 - 84,1999,Malay,17.8,
Malaysia,Male, 80 - 84,1999,Chinese,11.3,
Malaysia,Male, 80 - 84,1999,Indians,2.1,
Malaysia,Male, 80 - 84,1999,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,1999,Non-Malaysian Citizens,1.5,
Malaysia,Male, 80 - 84,2000,Total Ethnic Group,37.5,
Malaysia,Male, 80 - 84,2000,Bumiputera,3.3,
Malaysia,Male, 80 - 84,2000,Malay,18.8,
Malaysia,Male, 80 - 84,2000,Chinese,11.2,
Malaysia,Male, 80 - 84,2000,Indians,2.0,
Malaysia,Male, 80 - 84,2000,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2000,Non-Malaysian Citizens,1.7,
Malaysia,Male, 80 - 84,2001,Total Ethnic Group,38.0,
Malaysia,Male, 80 - 84,2001,Bumiputera,3.5,
Malaysia,Male, 80 - 84,2001,Malay,18.8,
Malaysia,Male, 80 - 84,2001,Chinese,11.4,
Malaysia,Male, 80 - 84,2001,Indians,2.0,
Malaysia,Male, 80 - 84,2001,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2001,Non-Malaysian Citizens,1.8,
Malaysia,Male, 80 - 84,2002,Total Ethnic Group,37.9,
Malaysia,Male, 80 - 84,2002,Bumiputera,3.7,
Malaysia,Male, 80 - 84,2002,Malay,18.4,
Malaysia,Male, 80 - 84,2002,Chinese,11.4,
Malaysia,Male, 80 - 84,2002,Indians,2.1,
Malaysia,Male, 80 - 84,2002,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2002,Non-Malaysian Citizens,1.8,
Malaysia,Male, 80 - 84,2003,Total Ethnic Group,38.4,
Malaysia,Male, 80 - 84,2003,Bumiputera,4.0,
Malaysia,Male, 80 - 84,2003,Malay,18.2,
Malaysia,Male, 80 - 84,2003,Chinese,11.6,
Malaysia,Male, 80 - 84,2003,Indians,2.2,
Malaysia,Male, 80 - 84,2003,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2003,Non-Malaysian Citizens,1.9,
Malaysia,Male, 80 - 84,2004,Total Ethnic Group,40.2,
Malaysia,Male, 80 - 84,2004,Bumiputera,4.3,
Malaysia,Male, 80 - 84,2004,Malay,18.8,
Malaysia,Male, 80 - 84,2004,Chinese,12.3,
Malaysia,Male, 80 - 84,2004,Indians,2.3,
Malaysia,Male, 80 - 84,2004,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2004,Non-Malaysian Citizens,1.9,
Malaysia,Male, 80 - 84,2005,Total Ethnic Group,43.2,
Malaysia,Male, 80 - 84,2005,Bumiputera,4.7,
Malaysia,Male, 80 - 84,2005,Malay,20.1,
Malaysia,Male, 80 - 84,2005,Chinese,13.4,
Malaysia,Male, 80 - 84,2005,Indians,2.5,
Malaysia,Male, 80 - 84,2005,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2005,Non-Malaysian Citizens,2.0,
Malaysia,Male, 80 - 84,2006,Total Ethnic Group,47.2,
Malaysia,Male, 80 - 84,2006,Bumiputera,5.1,
Malaysia,Male, 80 - 84,2006,Malay,21.9,
Malaysia,Male, 80 - 84,2006,Chinese,14.9,
Malaysia,Male, 80 - 84,2006,Indians,2.7,
Malaysia,Male, 80 - 84,2006,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2006,Non-Malaysian Citizens,2.1,
Malaysia,Male, 80 - 84,2007,Total Ethnic Group,52.2,
Malaysia,Male, 80 - 84,2007,Bumiputera,5.5,
Malaysia,Male, 80 - 84,2007,Malay,24.2,
Malaysia,Male, 80 - 84,2007,Chinese,16.7,
Malaysia,Male, 80 - 84,2007,Indians,3.0,
Malaysia,Male, 80 - 84,2007,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2007,Non-Malaysian Citizens,2.2,
Malaysia,Male, 80 - 84,2008,Total Ethnic Group,57.0,
Malaysia,Male, 80 - 84,2008,Bumiputera,5.9,
Malaysia,Male, 80 - 84,2008,Malay,26.5,
Malaysia,Male, 80 - 84,2008,Chinese,18.6,
Malaysia,Male, 80 - 84,2008,Indians,3.2,
Malaysia,Male, 80 - 84,2008,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2008,Non-Malaysian Citizens,2.3,
Malaysia,Male, 80 - 84,2009,Total Ethnic Group,60.8,
Malaysia,Male, 80 - 84,2009,Bumiputera,6.2,
Malaysia,Male, 80 - 84,2009,Malay,27.9,
Malaysia,Male, 80 - 84,2009,Chinese,20.4,
Malaysia,Male, 80 - 84,2009,Indians,3.4,
Malaysia,Male, 80 - 84,2009,Other Malaysian,0.5,
Malaysia,Male, 80 - 84,2009,Non-Malaysian Citizens,2.4,
Malaysia,Male, 80 - 84,2010,Total Ethnic Group,63.6,
Malaysia,Male, 80 - 84,2010,Other Bumiputera,6.6,
Malaysia,Male, 80 - 84,2010,Malay,28.8,
Malaysia,Male, 80 - 84,2010,Chinese,21.7,
Malaysia,Male, 80 - 84,2010,Indians,3.6,
Malaysia,Male, 80 - 84,2010,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2010,Non-Malaysian Citizens,2.5,
Malaysia,Male, 80 - 84,2011,Total Ethnic Group,65.0,
Malaysia,Male, 80 - 84,2011,Other Bumiputera,6.9,
Malaysia,Male, 80 - 84,2011,Malay,28.7,
Malaysia,Male, 80 - 84,2011,Chinese,22.6,
Malaysia,Male, 80 - 84,2011,Indians,3.8,
Malaysia,Male, 80 - 84,2011,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2011,Non-Malaysian Citizens,2.6,
Malaysia,Male, 80 - 84,2012,Total Ethnic Group,65.0,
Malaysia,Male, 80 - 84,2012,Other Bumiputera,7.2,
Malaysia,Male, 80 - 84,2012,Malay,27.8,
Malaysia,Male, 80 - 84,2012,Chinese,23.1,
Malaysia,Male, 80 - 84,2012,Indians,3.9,
Malaysia,Male, 80 - 84,2012,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2012,Non-Malaysian Citizens,2.6,
Malaysia,Male, 80 - 84,2013,Total Ethnic Group,65.6,
Malaysia,Male, 80 - 84,2013,Bumiputera,34.7,
Malaysia,Male, 80 - 84,2013,Chinese,23.7,
Malaysia,Male, 80 - 84,2013,Indians,4.0,
Malaysia,Male, 80 - 84,2013,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2013,Non-Malaysian Citizens,2.7,
Malaysia,Male, 80 - 84,2014,Total Ethnic Group,68.2,
Malaysia,Male, 80 - 84,2014,Bumiputera,35.5,
Malaysia,Male, 80 - 84,2014,Chinese,25.1,
Malaysia,Male, 80 - 84,2014,Indians,4.3,
Malaysia,Male, 80 - 84,2014,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2014,Non-Malaysian Citizens,2.9,
Malaysia,Male, 80 - 84,2015,Total Ethnic Group,73.5,
Malaysia,Male, 80 - 84,2015,Bumiputera,38.0,
Malaysia,Male, 80 - 84,2015,Chinese,27.4,
Malaysia,Male, 80 - 84,2015,Indians,4.7,
Malaysia,Male, 80 - 84,2015,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2015,Non-Malaysian Citizens,2.9,
Malaysia,Male, 80 - 84,2016,Total Ethnic Group,77.7,
Malaysia,Male, 80 - 84,2016,Bumiputera,39.5,
Malaysia,Male, 80 - 84,2016,Chinese,29.9,
Malaysia,Male, 80 - 84,2016,Indians,4.9,
Malaysia,Male, 80 - 84,2016,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2016,Non-Malaysian Citizens,3.1,
Malaysia,Male, 80 - 84,2017,Total Ethnic Group,83.8,
Malaysia,Male, 80 - 84,2017,Bumiputera,41.4,
Malaysia,Male, 80 - 84,2017,Chinese,33.7,
Malaysia,Male, 80 - 84,2017,Indians,5.3,
Malaysia,Male, 80 - 84,2017,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2017,Non-Malaysian Citizens,3.1,
Malaysia,Male, 80 - 84,2018,Total Ethnic Group,90.8,
Malaysia,Male, 80 - 84,2018,Bumiputera,43.7,
Malaysia,Male, 80 - 84,2018,Chinese,37.9,
Malaysia,Male, 80 - 84,2018,Indians,5.8,
Malaysia,Male, 80 - 84,2018,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2018,Non-Malaysian Citizens,3.1,
Malaysia,Male, 80 - 84,2019,Total Ethnic Group,97.0,
Malaysia,Male, 80 - 84,2019,Bumiputera,46.5,
Malaysia,Male, 80 - 84,2019,Chinese,41.1,
Malaysia,Male, 80 - 84,2019,Indians,6.0,
Malaysia,Male, 80 - 84,2019,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2019,Non-Malaysian Citizens,2.9,
Malaysia,Male, 80 - 84,2020,Total Ethnic Group,89.2,
Malaysia,Male, 80 - 84,2020,Bumiputera,47.7,
Malaysia,Male, 80 - 84,2020,Chinese,29.4,
Malaysia,Male, 80 - 84,2020,Indians,5.2,
Malaysia,Male, 80 - 84,2020,Other Malaysian,0.4,
Malaysia,Male, 80 - 84,2020,Non-Malaysian Citizens,6.6,
Malaysia,Male, 85+,1991,Total Ethnic Group,18.7,
Malaysia,Male, 85+,1991,Bumiputera,1.4,
Malaysia,Male, 85+,1991,Malay,8.4,
Malaysia,Male, 85+,1991,Chinese,7.0,
Malaysia,Male, 85+,1991,Indians,1.2,
Malaysia,Male, 85+,1991,Other Malaysian,0.2,
Malaysia,Male, 85+,1991,Non-Malaysian Citizens,0.4,
Malaysia,Male, 85+,1992,Total Ethnic Group,19.6,
Malaysia,Male, 85+,1992,Bumiputera,1.3,
Malaysia,Male, 85+,1992,Malay,8.1,
Malaysia,Male, 85+,1992,Chinese,7.5,
Malaysia,Male, 85+,1992,Indians,1.3,
Malaysia,Male, 85+,1992,Other Malaysian,0.3,
Malaysia,Male, 85+,1992,Non-Malaysian Citizens,0.9,
Malaysia,Male, 85+,1993,Total Ethnic Group,21.0,
Malaysia,Male, 85+,1993,Bumiputera,1.4,
Malaysia,Male, 85+,1993,Malay,9.0,
Malaysia,Male, 85+,1993,Chinese,7.8,
Malaysia,Male, 85+,1993,Indians,1.4,
Malaysia,Male, 85+,1993,Other Malaysian,0.3,
Malaysia,Male, 85+,1993,Non-Malaysian Citizens,1.1,
Malaysia,Male, 85+,1994,Total Ethnic Group,21.9,
Malaysia,Male, 85+,1994,Bumiputera,1.5,
Malaysia,Male, 85+,1994,Malay,9.5,
Malaysia,Male, 85+,1994,Chinese,7.9,
Malaysia,Male, 85+,1994,Indians,1.4,
Malaysia,Male, 85+,1994,Other Malaysian,0.4,
Malaysia,Male, 85+,1994,Non-Malaysian Citizens,1.2,
Malaysia,Male, 85+,1995,Total Ethnic Group,22.5,
Malaysia,Male, 85+,1995,Bumiputera,1.7,
Malaysia,Male, 85+,1995,Malay,9.9,
Malaysia,Male, 85+,1995,Chinese,7.9,
Malaysia,Male, 85+,1995,Indians,1.4,
Malaysia,Male, 85+,1995,Other Malaysian,0.3,
Malaysia,Male, 85+,1995,Non-Malaysian Citizens,1.3,
Malaysia,Male, 85+,1996,Total Ethnic Group,22.8,
Malaysia,Male, 85+,1996,Bumiputera,1.8,
Malaysia,Male, 85+,1996,Malay,9.9,
Malaysia,Male, 85+,1996,Chinese,8.1,
Malaysia,Male, 85+,1996,Indians,1.4,
Malaysia,Male, 85+,1996,Other Malaysian,0.3,
Malaysia,Male, 85+,1996,Non-Malaysian Citizens,1.3,
Malaysia,Male, 85+,1997,Total Ethnic Group,22.9,
Malaysia,Male, 85+,1997,Bumiputera,1.8,
Malaysia,Male, 85+,1997,Malay,10.0,
Malaysia,Male, 85+,1997,Chinese,8.1,
Malaysia,Male, 85+,1997,Indians,1.3,
Malaysia,Male, 85+,1997,Other Malaysian,0.3,
Malaysia,Male, 85+,1997,Non-Malaysian Citizens,1.3,
Malaysia,Male, 85+,1998,Total Ethnic Group,23.3,
Malaysia,Male, 85+,1998,Bumiputera,1.9,
Malaysia,Male, 85+,1998,Malay,10.3,
Malaysia,Male, 85+,1998,Chinese,8.1,
Malaysia,Male, 85+,1998,Indians,1.3,
Malaysia,Male, 85+,1998,Other Malaysian,0.3,
Malaysia,Male, 85+,1998,Non-Malaysian Citizens,1.3,
Malaysia,Male, 85+,1999,Total Ethnic Group,23.5,
Malaysia,Male, 85+,1999,Bumiputera,2.1,
Malaysia,Male, 85+,1999,Malay,10.4,
Malaysia,Male, 85+,1999,Chinese,8.2,
Malaysia,Male, 85+,1999,Indians,1.3,
Malaysia,Male, 85+,1999,Other Malaysian,0.3,
Malaysia,Male, 85+,1999,Non-Malaysian Citizens,1.2,
Malaysia,Male, 85+,2000,Total Ethnic Group,24.3,
Malaysia,Male, 85+,2000,Bumiputera,2.2,
Malaysia,Male, 85+,2000,Malay,11.0,
Malaysia,Male, 85+,2000,Chinese,8.1,
Malaysia,Male, 85+,2000,Indians,1.3,
Malaysia,Male, 85+,2000,Other Malaysian,0.3,
Malaysia,Male, 85+,2000,Non-Malaysian Citizens,1.4,
Malaysia,Male, 85+,2001,Total Ethnic Group,28.0,
Malaysia,Male, 85+,2001,Bumiputera,2.4,
Malaysia,Male, 85+,2001,Malay,13.0,
Malaysia,Male, 85+,2001,Chinese,9.2,
Malaysia,Male, 85+,2001,Indians,1.5,
Malaysia,Male, 85+,2001,Other Malaysian,0.3,
Malaysia,Male, 85+,2001,Non-Malaysian Citizens,1.5,
Malaysia,Male, 85+,2002,Total Ethnic Group,31.1,
Malaysia,Male, 85+,2002,Bumiputera,2.6,
Malaysia,Male, 85+,2002,Malay,14.8,
Malaysia,Male, 85+,2002,Chinese,10.1,
Malaysia,Male, 85+,2002,Indians,1.6,
Malaysia,Male, 85+,2002,Other Malaysian,0.4,
Malaysia,Male, 85+,2002,Non-Malaysian Citizens,1.7,
Malaysia,Male, 85+,2003,Total Ethnic Group,33.2,
Malaysia,Male, 85+,2003,Bumiputera,2.7,
Malaysia,Male, 85+,2003,Malay,15.9,
Malaysia,Male, 85+,2003,Chinese,10.7,
Malaysia,Male, 85+,2003,Indians,1.7,
Malaysia,Male, 85+,2003,Other Malaysian,0.4,
Malaysia,Male, 85+,2003,Non-Malaysian Citizens,1.8,
Malaysia,Male, 85+,2004,Total Ethnic Group,34.3,
Malaysia,Male, 85+,2004,Bumiputera,2.8,
Malaysia,Male, 85+,2004,Malay,16.5,
Malaysia,Male, 85+,2004,Chinese,10.9,
Malaysia,Male, 85+,2004,Indians,1.8,
Malaysia,Male, 85+,2004,Other Malaysian,0.4,
Malaysia,Male, 85+,2004,Non-Malaysian Citizens,1.9,
Malaysia,Male, 85+,2005,Total Ethnic Group,35.2,
Malaysia,Male, 85+,2005,Bumiputera,2.9,
Malaysia,Male, 85+,2005,Malay,17.0,
Malaysia,Male, 85+,2005,Chinese,11.0,
Malaysia,Male, 85+,2005,Indians,1.9,
Malaysia,Male, 85+,2005,Other Malaysian,0.4,
Malaysia,Male, 85+,2005,Non-Malaysian Citizens,2.0,
Malaysia,Male, 85+,2006,Total Ethnic Group,36.1,
Malaysia,Male, 85+,2006,Bumiputera,3.2,
Malaysia,Male, 85+,2006,Malay,17.3,
Malaysia,Male, 85+,2006,Chinese,11.1,
Malaysia,Male, 85+,2006,Indians,1.9,
